ID,sfreq,length
A06936,300,9000
A04715,300,9000
A05891,300,10424
A00596,300,4220
A02846,300,9000
A05190,300,18000
A01899,300,9000
A04684,300,9000
A05886,300,9000
A06660,300,9000
A05226,300,9000
A07193,300,9000
A06583,300,9000
A00804,300,9000
A01951,300,3886
A08233,300,18000
A06032,300,12228
A04814,300,9000
A05696,300,9000
A00858,300,9000
A02460,300,9088
A02921,300,9000
A05401,300,9000
A03119,300,18000
A06826,300,9000
A03605,300,9000
A03852,300,9000
A04919,300,9000
A07227,300,9000
A04687,300,11680
A05164,300,5512
A08494,300,9000
A02243,300,8694
A05654,300,9554
A05237,300,9000
A05666,300,9000
A01483,300,17926
A07519,300,9000
A04864,300,9000
A07916,300,9000
A01761,300,18000
A05907,300,12438
A07066,300,9000
A07475,300,9000
A01240,300,9000
A04305,300,9000
A04124,300,9000
A02539,300,9000
A02672,300,9000
A04024,300,9000
A03338,300,8272
A07012,300,9000
A07726,300,9000
A06705,300,9000
A06898,300,18000
A00985,300,9000
A06496,300,9000
A04794,300,9000
A00808,300,9000
A05778,300,10040
A03088,300,9000
A00444,300,9000
A01391,300,9000
A04640,300,9000
A02511,300,9000
A05668,300,7064
A08229,300,9000
A03348,300,9000
A02025,300,9000
A03933,300,9000
A00508,300,9000
A03527,300,9000
A00768,300,9000
A01892,300,9000
A05307,300,9000
A07857,300,9000
A00864,300,9000
A00752,300,3978
A05038,300,18064
A06755,300,9000
A03824,300,9000
A04724,300,9000
A03638,300,9000
A03912,300,9000
A03983,300,5360
A04928,300,9000
A00277,300,9000
A06594,300,10176
A08226,300,9000
A07153,300,11655
A05017,300,9000
A01286,300,9000
A03686,300,9000
A07594,300,9000
A03483,300,9000
A02757,300,18000
A02694,300,18000
A01857,300,9000
A02195,300,9000
A02268,300,9000
A00633,300,9000
A06937,300,9000
A03598,300,9000
A02048,300,9000
A07971,300,3284
A05628,300,18080
A06421,300,8012
A04875,300,18000
A07654,300,18000
A04827,300,3876
A07011,300,9000
A06477,300,18000
A08439,300,18000
A06822,300,9000
A01598,300,9000
A05872,300,9650
A03052,300,9000
A01880,300,9000
A05188,300,9000
A01820,300,9000
A02300,300,9000
A08201,300,9000
A01680,300,9000
A01866,300,9000
A04361,300,4596
A02929,300,8256
A04348,300,9000
A05135,300,6416
A08171,300,9000
A01753,300,9000
A03810,300,9000
A04580,300,18000
A08188,300,9000
A01119,300,9000
A08393,300,9000
A02815,300,9000
A02869,300,9000
A01084,300,18000
A06005,300,9000
A02364,300,18000
A01414,300,17452
A01438,300,9000
A07881,300,9000
A05553,300,9000
A03887,300,9000
A05309,300,18000
A03820,300,9000
A07513,300,9000
A01004,300,9000
A05152,300,9000
A05297,300,9000
A05050,300,9000
A07733,300,9000
A07714,300,3760
A07851,300,9000
A00370,300,9000
A05136,300,9000
A03583,300,9000
A05930,300,10698
A05942,300,12204
A03570,300,9000
A03534,300,9000
A05130,300,9000
A04375,300,9000
A08243,300,9000
A01797,300,9000
A04984,300,9000
A00425,300,8686
A07865,300,9000
A04034,300,18000
A04957,300,9000
A06622,300,3430
A06542,300,9000
A00292,300,3742
A06413,300,9000
A00546,300,9000
A06856,300,9000
A00917,300,9000
A03518,300,9000
A01756,300,9000
A06698,300,9000
A03747,300,9000
A04444,300,9000
A07067,300,9000
A03508,300,9000
A01697,300,9000
A07256,300,9000
A06370,300,9000
A04431,300,9000
A06570,300,9000
A08290,300,9000
A04190,300,9000
A00672,300,9000
A06574,300,9000
A08468,300,18000
A00709,300,9000
A02728,300,9000
A06151,300,10130
A06777,300,9000
A04608,300,18000
A06785,300,9000
A07329,300,9000
A06285,300,9000
A04038,300,9000
A05012,300,9000
A05106,300,18000
A01754,300,9000
A03059,300,9000
A06033,300,15890
A03517,300,9000
A07324,300,9000
A00266,300,9000
A01984,300,9000
A02953,300,9000
A07685,300,9000
A06228,300,10734
A01407,300,9000
A07134,300,9000
A05659,300,9100
A01596,300,9000
A00787,300,9000
A06004,300,15270
A04854,300,9000
A02065,300,6074
A02427,300,9000
A04266,300,4202
A06614,300,9000
A08461,300,9000
A05257,300,9000
A03430,300,9000
A00691,300,9000
A04089,300,9000
A05982,300,15598
A07149,300,9000
A01169,300,5290
A03371,300,3342
A04968,300,9000
A05625,300,9000
A03491,300,9000
A03857,300,18000
A06346,300,9000
A00889,300,9000
A08289,300,9000
A06406,300,9000
A04552,300,9000
A06728,300,9000
A02090,300,9000
A02670,300,9000
A01945,300,9000
A06518,300,9000
A01013,300,9000
A02343,300,9000
A00495,300,18000
A05168,300,9000
A06353,300,9000
A02227,300,7656
A06433,300,5100
A06742,300,9000
A06788,300,9000
A05564,300,9000
A06592,300,9000
A02085,300,9000
A01785,300,9000
A08282,300,5548
A00417,300,9000
A03737,300,9000
A02319,300,9000
A05600,300,9000
A01244,300,9000
A00582,300,9000
A07220,300,9000
A04558,300,10062
A06869,300,9000
A03010,300,9000
A05427,300,9000
A07829,300,9000
A02746,300,9000
A06680,300,5088
A07460,300,9000
A03611,300,10494
A07207,300,9000
A05972,300,9080
A05877,300,9000
A07853,300,4474
A01684,300,9000
A04357,300,9000
A06536,300,18000
A07633,300,18000
A02650,300,9000
A07210,300,9000
A01615,300,15292
A05352,300,9000
A01094,300,9000
A08170,300,9000
A05968,300,11094
A07918,300,18000
A06229,300,10818
A00815,300,9000
A04980,300,18000
A03780,300,9000
A05784,300,15806
A06457,300,9000
A02919,300,3808
A08452,300,9000
A01367,300,9000
A08020,300,6442
A05996,300,9000
A07462,300,9000
A04534,300,9000
A06587,300,18000
A05542,300,9000
A04090,300,9000
A07070,300,9000
A02043,300,9000
A07242,300,9000
A07826,300,9000
A00344,300,6986
A08080,300,9000
A06703,300,9000
A00336,300,9000
A08207,300,3386
A01691,300,9000
A03090,300,7346
A07000,300,9110
A06488,300,18000
A06264,300,9770
A05124,300,9000
A04697,300,9000
A03984,300,18000
A05850,300,10486
A07087,300,9000
A04920,300,18000
A07182,300,9000
A04345,300,9000
A04863,300,9000
A05138,300,18000
A02795,300,9000
A01131,300,9000
A04527,300,9000
A04732,300,9000
A02752,300,9000
A03138,300,9000
A06585,300,18000
A01714,300,9000
A01967,300,9000
A03065,300,18000
A03130,300,18000
A01193,300,9000
A08336,300,9000
A03818,300,9000
A04774,300,8066
A08165,300,9000
A01663,300,9000
A05878,300,12770
A05323,300,9000
A02784,300,9000
A04745,300,9000
A03844,300,9000
A05118,300,18000
A01580,300,18000
A06193,300,9000
A03565,300,3166
A04142,300,9000
A07054,300,9000
A07261,300,9000
A00325,300,18000
A03602,300,9162
A06042,300,12500
A07105,300,9000
A01632,300,9000
A02714,300,9000
A02881,300,9000
A03951,300,9000
A01801,300,9000
A02764,300,9000
A06921,300,9000
A04835,300,18000
A03163,300,9000
A03476,300,9000
A07238,300,6228
A03183,300,9000
A08075,300,16520
A02369,300,17894
A06632,300,9000
A01764,300,9000
A02326,300,9000
A04020,300,9000
A03931,300,9000
A01497,300,9000
A08522,300,9000
A03194,300,3572
A04847,300,9000
A05679,300,18182
A01176,300,9000
A05072,300,9000
A05990,300,9298
A04908,300,9000
A05926,300,18108
A05454,300,9000
A01202,300,9000
A08103,300,9000
A02738,300,18000
A07075,300,9000
A03323,300,9000
A07860,300,3310
A07555,300,9000
A02967,300,3544
A04507,300,9000
A02358,300,18000
A02818,300,9000
A03601,300,18000
A04591,300,9000
A07541,300,9000
A06037,300,9000
A04000,300,9000
A07793,300,9000
A02026,300,6284
A00281,300,9000
A03152,300,9000
A06451,300,9000
A06917,300,9000
A07286,300,9000
A07587,300,9000
A04006,300,9000
A07026,300,9000
A05633,300,9924
A07951,300,9000
A07212,300,3906
A03537,300,9000
A04952,300,8696
A01695,300,9000
A01769,300,9000
A08507,300,18000
A00978,300,9000
A07627,300,9000
A03524,300,9000
A08072,300,18000
A01755,300,5078
A06796,300,8504
A02651,300,9000
A04057,300,9000
A04512,300,9000
A06791,300,9000
A03876,300,9000
A05857,300,9000
A05429,300,9000
A04409,300,18000
A02322,300,9000
A08493,300,7550
A01671,300,9000
A08189,300,9000
A03300,300,9000
A03710,300,4570
A05044,300,9000
A01357,300,9000
A03128,300,9000
A06036,300,9432
A07003,300,9000
A05376,300,9000
